timestamp,temperature,humidite
2025-09-26 10:39:54,20.46,62.93
2025-09-26 10:39:54,19.56,60.92
2025-09-26 10:39:56,18.72,65.64
2025-09-26 10:39:56,23.74,42.04
2025-09-26 10:39:58,19.86,76.38
2025-09-26 10:39:58,20.77,40.98
2025-09-26 10:40:00,24.25,49.46
2025-09-26 10:40:00,21.68,44.36
2025-09-26 10:40:02,19.57,76.15
2025-09-26 10:40:02,28.58,54.49
2025-09-26 10:40:04,25.75,52.07
2025-09-26 10:40:04,21.98,60.26
2025-09-26 10:40:06,21.65,57.26
2025-09-26 10:40:06,18.63,71.21
2025-09-26 10:40:08,29.63,56.7
2025-09-26 10:40:08,26.75,62.71
2025-09-26 10:40:10,18.93,55.25
2025-09-26 10:40:10,27.48,58.23
2025-09-26 10:40:12,28.98,74.57
2025-09-26 10:40:12,21.62,59.02
2025-09-26 10:40:14,20.69,43.94
2025-09-26 10:40:14,28.06,40.27
2025-09-26 10:40:16,25.54,43.27
2025-09-26 10:40:16,22.72,56.7
2025-09-26 10:40:18,29.78,74.05
2025-09-26 10:40:18,28.91,59.29
2025-09-26 10:40:20,24.64,59.44
2025-09-26 10:40:20,29.77,48.64
2025-09-26 10:40:22,22.75,53.87
2025-09-26 10:40:22,28.61,68.3
2025-09-26 10:40:24,18.64,63.65
2025-09-26 10:40:24,27.99,55.9
2025-09-26 10:40:26,20.95,65.84
2025-09-26 10:40:26,23.32,63.34
2025-09-26 10:40:28,25.13,78.76
2025-09-26 10:40:28,28.57,44.17
2025-09-26 10:40:30,18.67,57.33
2025-09-26 10:40:30,26.96,73.76
2025-09-26 10:40:32,19.75,71.81
2025-09-26 10:40:32,26.6,66.51
2025-09-26 10:40:34,29.88,71.3
2025-09-26 10:40:34,21.53,43.81
2025-09-26 10:40:36,22.93,78.21
2025-09-26 10:40:36,24.47,75.02
2025-09-26 10:40:38,22.87,69.9
2025-09-26 10:40:38,25.09,66.09
2025-09-26 10:40:40,27.89,70.54
2025-09-26 10:40:40,19.47,77.16
2025-09-26 10:40:42,18.05,48.86
2025-09-26 10:40:42,22.62,50.4
2025-09-26 10:40:44,24.01,62.24
2025-09-26 10:40:44,26.72,43.22
2025-09-26 10:40:46,27.61,48.33
2025-09-26 10:40:46,23.09,46.93
2025-09-26 10:40:48,20.27,56.29
2025-09-26 10:40:48,23.71,50.01
2025-09-26 10:40:50,19.93,65.65
2025-09-26 10:40:50,28.88,71.46
2025-09-26 10:40:52,29.08,59.06
2025-09-26 10:40:52,24.7,60.28
2025-09-26 10:40:54,21.99,65.14
2025-09-26 10:40:54,28.65,76.49
2025-09-26 10:40:56,21.45,79.51
2025-09-26 10:40:56,22.84,62.01
2025-09-26 10:40:58,26.56,55.94
2025-09-26 10:40:58,27.4,62.24
2025-09-26 10:41:00,29.02,53.72
2025-09-26 10:41:00,26.57,69.1
2025-09-26 10:41:02,25.9,42.61
2025-09-26 10:41:02,27.14,44.67
2025-09-26 10:41:04,18.76,52.72
2025-09-26 10:41:04,19.28,57.65
2025-09-26 10:41:06,24.79,70.56
2025-09-26 10:41:06,25.0,76.63
2025-09-26 10:41:08,26.76,72.87
2025-09-26 10:41:08,18.43,48.96
2025-09-26 10:41:10,24.87,76.31
2025-09-26 10:41:10,18.18,67.25
2025-09-26 10:41:12,22.72,57.81
2025-09-26 10:41:12,25.44,61.06
2025-09-26 10:41:14,25.01,61.68
2025-09-26 10:41:14,25.31,62.59
2025-09-26 10:41:16,22.48,53.58
2025-09-26 10:41:16,24.42,63.93
2025-09-26 10:41:18,28.53,51.0
2025-09-26 10:41:18,18.51,77.5
2025-09-26 10:41:20,27.52,59.49
2025-09-26 10:41:20,28.32,74.91
2025-09-26 10:41:22,20.87,46.85
2025-09-26 10:41:22,28.67,41.84
2025-09-26 10:41:24,24.41,63.15
2025-09-26 10:41:24,18.52,65.57
2025-09-26 10:41:26,26.21,59.29
2025-09-26 10:41:26,22.06,53.37
2025-09-26 10:41:28,18.91,69.15
2025-09-26 10:41:28,20.67,59.73
2025-09-26 10:41:30,23.93,44.36
2025-09-26 10:41:30,18.04,41.4
2025-09-26 10:41:32,24.1,54.58
2025-09-26 10:41:32,25.22,49.51
2025-09-26 10:41:34,23.74,75.7
2025-09-26 10:41:34,29.03,61.34
2025-09-26 10:41:36,23.99,69.16
2025-09-26 10:41:36,29.53,44.62
2025-09-26 10:41:38,20.14,79.5
2025-09-26 10:41:38,22.34,79.65
2025-09-26 10:41:40,20.27,57.93
2025-09-26 10:41:40,18.96,62.76
2025-09-26 10:41:42,19.05,40.98
2025-09-26 10:41:42,25.93,56.15
2025-09-26 10:41:44,21.77,55.95
2025-09-26 10:41:44,18.1,69.06
2025-09-26 10:41:46,23.76,54.87
2025-09-26 10:41:46,24.24,78.4
2025-09-26 10:41:48,20.66,60.07
2025-09-26 10:41:48,21.18,42.35
2025-09-26 10:41:50,19.63,76.21
2025-09-26 10:41:50,20.12,52.53
2025-09-26 10:41:52,19.56,60.47
2025-09-26 10:41:52,21.13,77.24
2025-09-26 10:41:54,22.51,66.93
2025-09-26 10:41:54,20.2,53.77
2025-09-26 10:41:56,21.28,72.16
2025-09-26 10:41:56,19.51,58.39
2025-09-26 10:41:58,26.03,58.96
2025-09-26 10:41:58,27.5,43.59
2025-09-26 10:42:00,20.42,48.68
2025-09-26 10:42:00,23.82,74.57
2025-09-26 10:42:02,21.36,79.57
2025-09-26 10:42:02,26.23,53.1
2025-09-26 10:42:04,23.93,61.56
2025-09-26 10:42:04,21.64,50.01
2025-09-26 10:42:06,28.17,69.03
2025-09-26 10:42:06,24.0,79.83
2025-09-26 10:42:08,28.26,41.56
2025-09-26 10:42:08,28.06,45.18
2025-09-26 10:42:10,20.15,65.31
2025-09-26 10:42:10,20.65,62.69
2025-09-26 10:42:12,20.91,68.41
2025-09-26 10:42:12,25.43,61.19
2025-09-26 10:42:14,27.94,76.03
2025-09-26 10:42:14,19.0,65.49
2025-09-26 10:42:16,24.75,67.45
2025-09-26 10:42:16,25.71,45.79
2025-09-26 10:42:18,25.18,41.78
2025-09-26 10:42:18,18.51,61.56
2025-09-26 10:42:20,29.07,78.84
2025-09-26 10:42:20,24.59,77.79
2025-09-26 10:42:22,24.63,58.5
2025-09-26 10:42:22,28.32,71.48
2025-09-26 10:42:24,24.35,69.44
2025-09-26 10:42:24,23.95,79.27
2025-09-26 10:42:26,24.56,52.07
2025-09-26 10:42:26,26.58,74.48
2025-09-26 10:42:28,21.46,60.58
2025-09-26 10:42:28,23.99,64.63
2025-09-26 10:42:30,28.67,54.36
2025-09-26 10:42:30,24.03,66.55
2025-09-26 10:42:32,29.55,61.87
2025-09-26 10:42:33,18.19,79.72
2025-09-26 10:42:34,27.59,48.73
2025-09-26 10:42:35,28.39,50.91
2025-09-26 10:42:36,18.95,76.35
2025-09-26 10:42:37,26.98,73.05
2025-09-26 10:42:38,22.61,65.17
2025-09-26 10:42:39,25.74,63.65
2025-09-26 10:42:40,27.61,71.35
2025-09-26 10:42:41,27.04,65.06
2025-09-26 10:42:42,23.91,78.37
2025-09-26 10:42:43,21.9,58.06
2025-09-26 10:42:44,28.36,65.87
2025-09-26 10:42:45,21.92,73.64
2025-09-26 10:42:46,29.92,46.58
2025-09-26 10:42:47,28.97,79.22
2025-09-26 10:42:48,25.15,47.52
2025-09-26 10:42:49,25.47,52.27
2025-09-26 10:42:50,20.13,59.98
2025-09-26 10:42:51,22.44,65.18
2025-09-26 10:42:52,21.16,71.58
2025-09-26 10:42:53,27.27,73.53
2025-09-26 10:42:54,27.87,74.97
2025-09-26 10:42:55,21.55,58.4
2025-09-26 10:42:56,20.44,78.15
2025-09-26 10:42:57,18.91,78.87
2025-09-26 10:42:58,22.34,60.61
2025-09-26 10:42:59,18.71,66.65
2025-09-26 10:43:00,24.02,46.4
2025-09-26 10:43:01,23.12,66.12
2025-09-26 10:43:02,20.58,68.79
2025-09-26 10:43:03,21.74,54.05
2025-09-26 10:43:04,25.27,41.17
2025-09-26 10:43:05,22.58,48.9
2025-09-26 10:43:06,28.27,70.71
2025-09-26 10:43:07,18.57,45.57
2025-09-26 10:43:08,21.76,74.98
2025-09-26 10:43:09,24.48,70.93
2025-09-26 10:43:10,26.62,53.84
2025-09-26 10:43:11,20.18,59.33
2025-09-26 10:43:12,28.92,66.24
2025-09-26 10:43:13,24.81,71.9
2025-09-26 10:43:14,21.35,41.51
2025-09-26 10:43:15,25.79,78.02
2025-09-26 10:43:16,26.88,72.14
2025-09-26 10:43:17,19.26,45.59
2025-09-26 10:43:18,22.43,69.05
2025-09-26 10:43:19,19.85,55.46
2025-09-26 10:43:20,28.69,55.68
2025-09-26 10:43:21,18.9,77.52
2025-09-26 10:43:22,29.5,69.3
2025-09-26 10:43:23,26.31,70.44
2025-09-26 10:43:24,19.85,42.19
2025-09-26 10:43:25,24.97,61.94
2025-09-26 10:43:26,26.52,47.59
2025-09-26 10:43:27,29.92,48.72
2025-09-26 10:43:28,22.61,73.87
2025-09-26 10:43:29,20.46,73.57
2025-09-26 10:43:30,20.3,75.39
2025-09-26 10:43:31,22.92,64.23
2025-09-26 10:43:32,23.46,77.68
2025-09-26 10:43:33,23.34,71.13
2025-09-26 10:43:34,27.2,70.75
2025-09-26 10:43:35,22.98,72.57
2025-09-26 10:43:36,24.8,50.46
2025-09-26 10:43:37,27.58,68.87
2025-09-26 10:43:38,20.32,40.21
2025-09-26 10:43:39,25.41,63.01
2025-09-26 10:43:40,19.77,65.17
2025-09-26 10:43:41,26.05,70.65
2025-09-26 10:43:42,26.66,51.05
2025-09-26 10:43:43,23.5,71.8
2025-09-26 10:43:44,20.4,55.27
2025-09-26 10:43:45,28.71,71.35
2025-09-26 10:43:46,19.09,47.21
2025-09-26 10:43:47,25.96,53.84
2025-09-26 10:43:48,28.53,73.26
2025-09-26 10:43:49,18.81,42.29
2025-09-26 10:43:50,22.11,71.54
2025-09-26 10:43:51,25.43,60.79
2025-09-26 10:43:52,21.55,52.91
2025-09-26 10:43:53,28.29,41.46
2025-09-26 10:43:54,26.67,72.7
2025-09-26 10:43:55,29.54,73.04
2025-09-26 10:43:56,19.08,77.37
2025-09-26 10:43:57,26.69,72.48
2025-09-26 10:43:58,23.73,50.85
2025-09-26 10:43:59,24.86,61.29
2025-09-26 10:44:00,20.64,75.22
2025-09-26 10:44:01,19.47,63.61
2025-09-26 10:44:02,21.41,48.91
2025-09-26 10:44:03,28.32,74.2
2025-09-26 10:44:04,26.43,69.76
2025-09-26 10:44:05,28.98,77.63
2025-09-26 10:44:06,20.96,50.24
2025-09-26 10:44:07,23.37,48.08
2025-09-26 10:44:08,19.5,56.63
2025-09-26 10:44:09,23.05,67.45
2025-09-26 10:44:10,21.45,77.8
2025-09-26 10:44:11,26.12,62.78
2025-09-26 10:44:12,23.55,78.42
2025-09-26 10:44:13,29.79,60.02
2025-09-26 10:44:14,23.11,79.43
2025-09-26 10:44:15,19.0,53.0
2025-09-26 10:44:16,22.94,41.41
2025-09-26 10:44:17,25.3,63.07
2025-09-26 10:44:18,21.04,57.42
2025-09-26 10:44:19,26.36,43.01
2025-09-26 10:44:20,25.14,61.42
2025-09-26 10:44:21,28.62,69.22
2025-09-26 10:44:22,28.28,61.21
2025-09-26 10:44:23,23.96,55.2
2025-09-26 10:44:24,25.02,64.45
2025-09-26 10:44:25,19.37,71.85
2025-09-26 10:44:26,21.91,44.78
2025-09-26 10:44:27,21.12,75.82
2025-09-26 10:44:28,19.38,65.13
2025-09-26 10:44:29,18.34,49.01
2025-09-26 10:44:30,18.78,79.42
2025-09-26 10:44:31,29.98,41.7
2025-09-26 10:44:32,21.45,47.06
2025-09-26 10:44:33,22.76,66.89
2025-09-26 10:44:34,27.54,72.06
2025-09-26 10:44:35,28.48,50.48
2025-09-26 10:44:36,29.89,60.01
2025-09-26 10:44:37,18.0,64.58
2025-09-26 10:44:38,27.93,42.57
2025-09-26 10:44:39,19.3,75.12
2025-09-26 10:44:40,27.12,67.59
2025-09-26 10:44:41,19.16,58.01
2025-09-26 10:44:42,28.12,48.67
2025-09-26 10:44:43,22.03,68.31
2025-09-26 10:44:44,26.47,41.58
2025-09-26 10:44:45,22.3,45.1
2025-09-26 10:44:46,26.43,69.37
2025-09-26 10:44:47,28.18,44.47
2025-09-26 10:44:48,29.6,51.53
2025-09-26 10:44:49,18.59,51.54
2025-09-26 10:44:50,24.04,75.71
2025-09-26 10:44:51,20.39,49.46
2025-09-26 10:44:52,21.67,60.31
2025-09-26 10:44:53,20.1,72.21
2025-09-26 10:44:54,18.64,42.15
2025-09-26 10:44:55,28.36,60.07
2025-09-26 10:44:56,24.89,42.19
2025-09-26 10:44:57,21.22,59.67
2025-09-26 10:44:58,22.45,74.83
2025-09-26 10:44:59,18.95,65.27
2025-09-26 10:45:00,26.75,79.07
2025-09-26 10:45:01,23.22,61.18
2025-09-26 10:45:02,29.58,42.41
2025-09-26 10:45:03,19.2,74.44
2025-09-26 10:45:04,28.84,42.12
2025-09-26 10:45:05,21.63,53.43
2025-09-26 10:45:06,23.75,44.07
2025-09-26 10:45:07,18.0,64.57
2025-09-26 10:45:08,25.69,57.14
2025-09-26 10:45:09,19.13,59.63
2025-09-26 10:45:10,27.13,61.17
2025-09-26 10:45:11,22.26,62.29
2025-09-26 10:45:12,28.95,78.29
2025-09-26 10:45:13,27.31,64.18
2025-09-26 10:45:14,18.83,48.77
2025-09-26 10:45:15,26.35,46.55
2025-09-26 10:45:16,28.91,40.5
2025-09-26 10:45:17,26.36,77.33
2025-09-26 10:45:18,25.0,56.38
2025-09-26 10:45:19,28.73,51.84
2025-09-26 10:45:20,29.09,61.63
2025-09-26 10:45:21,24.18,50.42
2025-09-26 10:45:22,27.08,58.46
2025-09-26 10:45:23,26.27,71.63
2025-09-26 10:45:24,28.46,55.94
2025-09-26 10:45:25,18.4,51.37
2025-09-26 10:45:26,26.17,47.74
2025-09-26 10:45:27,26.96,64.78
2025-09-26 10:45:28,25.4,56.98
2025-09-26 10:45:29,25.69,75.54
2025-09-26 10:45:30,22.31,57.54
2025-09-26 10:45:31,23.84,75.99
2025-09-26 10:45:32,23.4,74.39
2025-09-26 10:45:33,19.33,76.0
2025-09-26 10:45:34,29.47,71.14
2025-09-26 10:45:35,20.26,73.29
2025-09-26 10:45:36,27.09,62.12
2025-09-26 10:45:37,29.4,66.45
2025-09-26 10:45:38,23.51,43.23
2025-09-26 10:45:39,24.31,68.02
2025-09-26 10:45:40,25.64,54.14
2025-09-26 10:45:41,28.85,60.24
2025-09-26 10:45:42,18.38,72.28
2025-09-26 10:45:43,24.1,54.54
2025-09-26 10:45:44,25.78,41.59
2025-09-26 10:45:45,20.29,71.49
2025-09-26 10:45:46,18.35,60.67
2025-09-26 10:45:47,19.48,64.81
2025-09-26 10:45:48,20.57,75.85
2025-09-26 10:45:49,20.4,51.97
2025-09-26 10:45:50,28.87,66.64
2025-09-26 10:45:51,22.28,68.23
2025-09-26 10:45:52,28.28,47.2
2025-09-26 10:45:53,24.18,65.15
2025-09-26 10:45:54,24.97,62.87
2025-09-26 10:45:55,20.1,50.04
2025-09-26 10:45:56,18.02,68.15
2025-09-26 10:45:57,18.38,61.36
2025-09-26 10:45:58,26.65,74.64
2025-09-26 10:45:59,29.8,41.41
2025-09-26 10:46:00,18.37,54.75
2025-09-26 10:46:01,19.78,60.31
2025-09-26 10:46:02,28.06,45.51
2025-09-26 10:46:03,22.61,53.66
2025-09-26 10:46:04,25.33,54.63
2025-09-26 10:46:05,25.29,73.91
2025-09-26 10:46:06,23.64,58.75
2025-09-26 10:46:07,19.06,77.8
2025-09-26 10:46:08,20.57,65.1
2025-09-26 10:46:09,28.1,67.58
2025-09-26 10:46:10,20.71,62.47
2025-09-26 10:46:11,27.42,53.86
2025-09-26 10:46:12,22.53,74.62
2025-09-26 10:46:13,25.28,58.19
2025-09-26 10:46:14,22.95,77.27
2025-09-26 10:46:15,20.47,78.32
2025-09-26 10:46:16,18.06,66.8
2025-09-26 10:46:17,22.96,41.66
2025-09-26 10:46:18,24.93,70.36
2025-09-26 10:46:19,26.88,51.14
2025-09-26 10:46:20,23.37,58.27
2025-09-26 10:46:21,19.12,41.47
2025-09-26 10:46:22,29.9,66.24
2025-09-26 10:46:23,20.11,47.61
2025-09-26 10:46:24,29.33,67.79
2025-09-26 10:46:25,26.03,60.29
2025-09-26 10:46:26,27.94,51.04
2025-09-26 10:46:27,24.29,57.74
2025-09-26 10:46:28,20.9,68.5
2025-09-26 10:46:29,23.63,67.13
2025-09-26 10:46:30,21.79,43.25
2025-09-26 10:46:31,27.34,72.57
2025-09-26 10:46:32,26.89,53.35
2025-09-26 10:46:33,21.05,40.74
2025-09-26 10:46:34,28.06,78.94
2025-09-26 10:46:35,21.48,59.83
2025-09-26 10:46:36,19.45,59.13
2025-09-26 10:46:37,25.8,43.94
2025-09-26 10:46:38,19.64,77.62
2025-09-26 10:46:39,21.87,66.88
2025-09-26 10:46:40,28.14,72.03
2025-09-26 10:46:41,21.48,64.85
2025-09-26 10:46:42,20.59,77.63
2025-09-26 10:46:43,18.35,77.17
2025-09-26 10:46:44,29.16,44.38
2025-09-26 10:46:45,28.45,72.54
2025-09-26 10:46:46,18.95,79.35
2025-09-26 10:46:47,29.51,62.33
2025-09-26 10:46:48,24.58,47.9
2025-09-26 10:46:49,21.6,47.59
2025-09-26 10:46:50,22.17,63.1
2025-09-26 10:46:51,18.37,55.5
2025-09-26 10:46:52,28.04,76.26
2025-09-26 10:46:53,23.7,56.1
2025-09-26 10:46:54,24.05,59.96
2025-09-26 10:46:55,29.61,68.09
2025-09-26 10:46:56,29.73,72.22
2025-09-26 10:46:57,24.54,63.66
2025-09-26 10:46:58,20.15,77.86
2025-09-26 10:46:59,29.93,45.71
2025-09-26 10:47:00,25.97,63.87
2025-09-26 10:47:01,29.44,45.13
2025-09-26 10:47:02,29.08,75.2
2025-09-26 10:47:03,24.98,69.84
2025-09-26 10:47:04,19.79,63.35
2025-09-26 10:47:05,18.6,66.29
2025-09-26 10:47:06,20.33,61.01
2025-09-26 10:47:07,25.79,76.75
2025-09-26 10:47:08,26.69,51.02
2025-09-26 10:47:09,25.44,69.61
2025-09-26 10:47:10,29.54,61.39
2025-09-26 10:47:11,24.12,71.3
2025-09-26 10:47:12,22.72,63.4
2025-09-26 10:47:13,23.71,43.14
2025-09-26 10:47:14,26.53,54.19
2025-09-26 10:47:15,21.6,75.49
2025-09-26 10:47:16,29.25,70.73
2025-09-26 10:47:17,25.88,50.5
2025-09-26 10:47:18,29.03,51.39
2025-09-26 10:47:19,29.04,71.75
2025-09-26 10:47:20,22.63,77.75
2025-09-26 10:47:21,22.07,54.86
2025-09-26 10:47:22,28.33,45.66
2025-09-26 10:47:23,18.7,55.0
2025-09-26 10:47:24,26.24,71.86
2025-09-26 10:47:25,24.77,46.49
2025-09-26 10:47:26,21.48,48.51
2025-09-26 10:47:27,24.92,53.24
2025-09-26 10:47:28,29.03,71.07
2025-09-26 10:47:29,18.45,40.04
2025-09-26 10:47:30,19.16,68.88
2025-09-26 10:47:31,25.11,53.07
2025-09-26 10:47:32,21.87,67.62
2025-09-26 10:47:33,25.05,66.34
2025-09-26 10:47:34,21.25,61.38
2025-09-26 10:47:35,20.77,66.48
2025-09-26 10:47:36,21.19,69.61
2025-09-26 10:47:37,26.11,62.29
2025-09-26 10:47:38,28.95,53.4
2025-09-26 10:47:39,25.04,45.46
2025-09-26 10:47:40,26.62,48.03
2025-09-26 10:47:41,23.64,50.43
2025-09-26 10:47:42,22.08,51.98
2025-09-26 10:47:43,29.45,63.87
2025-09-26 10:47:44,23.58,70.72
2025-09-26 10:47:45,22.52,55.59
2025-09-26 10:47:46,29.14,42.53
2025-09-26 10:47:47,23.77,47.43
2025-09-26 10:47:48,29.34,54.54
2025-09-26 10:47:49,29.0,44.45
2025-09-26 10:47:50,22.59,60.35
2025-09-26 10:47:51,18.91,77.97
2025-09-26 10:47:52,23.31,59.73
2025-09-26 10:47:53,26.17,64.98
2025-09-26 10:47:54,29.33,42.43
2025-09-26 10:47:55,19.48,79.37
2025-09-26 10:47:56,19.39,72.2
2025-09-26 10:47:57,19.61,69.24
2025-09-26 10:47:58,20.21,72.16
2025-09-26 10:47:59,24.95,44.56
2025-09-26 10:48:00,26.41,64.9
2025-09-26 10:48:01,29.08,76.7
2025-09-26 10:48:02,27.34,62.45
2025-09-26 10:48:03,22.71,41.09
2025-09-26 10:48:04,25.33,71.72
2025-09-26 10:48:05,21.81,67.92
2025-09-26 10:48:06,22.26,53.97
2025-09-26 10:48:07,21.55,43.6
2025-09-26 10:48:08,20.43,60.6
2025-09-26 10:48:09,29.36,70.19
