timestamp,temperature,humidity
2025-10-11 22:25:41,94.13,111.91
2025-10-11 22:25:43,96.13,111.91
2025-10-11 22:25:45,95.13,110.91
2025-10-11 22:25:47,97.13,109.91
2025-10-11 22:25:49,99.13,108.91
2025-10-11 22:25:51,100.13,110.91
2025-10-11 22:25:53,100.13,112.91
2025-10-11 22:25:55,100.13,111.91
2025-10-11 22:25:57,99.13,113.91
2025-10-11 22:25:59,98.13,114.91
2025-10-11 22:26:01,100.13,116.91
2025-10-11 22:26:03,99.13,115.91
2025-10-11 22:26:05,100.13,116.91
2025-10-11 22:26:07,99.13,116.91
2025-10-11 22:26:09,101.13,118.91
2025-10-11 22:26:11,103.13,117.91
2025-10-11 22:26:13,102.13,118.91
2025-10-11 22:26:15,104.13,120.91
2025-10-11 22:26:17,106.13,120.91
2025-10-11 22:26:19,106.13,119.91
2025-10-11 22:26:21,106.13,121.91
2025-10-11 22:26:23,107.13,123.91
2025-10-11 22:26:25,108.13,123.91
2025-10-11 22:26:27,109.13,125.91
2025-10-11 22:26:29,108.13,126.91
2025-10-11 22:26:31,107.13,128.91
2025-10-11 22:26:33,109.13,127.91
2025-10-11 22:26:35,109.13,126.91
2025-10-11 22:26:37,111.13,126.91
2025-10-11 22:26:39,111.13,128.91
2025-10-11 22:26:41,113.13,130.91
2025-10-11 22:26:43,115.13,131.91
2025-10-11 22:26:45,114.13,132.91
2025-10-11 22:26:47,115.13,131.91
2025-10-11 22:26:49,117.13,130.91
2025-10-11 22:26:51,118.13,130.91
2025-10-11 22:26:53,118.13,132.91
2025-10-11 22:26:55,119.13,133.91
2025-10-11 22:26:57,118.13,135.91
2025-10-11 22:26:59,119.13,134.91
2025-10-11 22:27:01,120.13,136.91
2025-10-11 22:27:03,122.13,135.91
2025-10-11 22:27:05,124.13,134.91
2025-10-11 22:27:07,126.13,135.91
2025-10-11 22:27:09,125.13,137.91
2025-10-11 22:27:11,126.13,136.91
2025-10-11 22:27:13,127.13,135.91
2025-10-11 22:27:15,129.13,134.91
2025-10-11 22:27:17,130.13,134.91
2025-10-11 22:27:19,132.13,135.91
2025-10-11 22:27:21,133.13,136.91
2025-10-11 22:27:23,132.13,137.91
2025-10-11 22:27:25,133.13,137.91
2025-10-11 22:27:27,132.13,137.91
2025-10-11 22:27:29,133.13,138.91
2025-10-11 22:27:31,134.13,137.91
2025-10-11 22:27:33,134.13,136.91
2025-10-11 22:27:35,134.13,137.91
2025-10-11 22:27:37,134.13,136.91
2025-10-11 22:27:39,134.13,138.91
2025-10-11 22:27:41,135.13,140.91
2025-10-11 22:27:43,134.13,142.91
2025-10-11 22:27:45,133.13,144.91
2025-10-11 22:27:47,133.13,145.91
2025-10-11 22:27:49,133.13,147.91
2025-10-11 22:27:51,132.13,149.91
2025-10-11 22:27:53,132.13,150.91
2025-10-11 22:27:55,134.13,151.91
2025-10-11 22:27:57,136.13,150.91
2025-10-11 22:27:59,137.13,149.91
2025-10-11 22:28:01,138.13,148.91
2025-10-11 22:28:03,139.13,147.91
2025-10-11 22:28:05,138.13,148.91
2025-10-11 22:28:07,139.13,148.91
2025-10-11 22:28:09,138.13,148.91
2025-10-11 22:28:11,138.13,150.91
2025-10-11 22:28:13,139.13,149.91
2025-10-11 22:28:15,139.13,149.91
2025-10-11 22:28:17,141.13,149.91
2025-10-11 22:28:19,142.13,149.91
2025-10-11 22:28:21,141.13,149.91
2025-10-11 22:28:23,141.13,149.91
2025-10-11 22:28:25,141.13,149.91
2025-10-11 22:28:27,141.13,150.91
2025-10-11 22:28:29,141.13,150.91
2025-10-11 22:28:31,141.13,151.91
2025-10-11 22:28:33,143.13,153.91
2025-10-11 22:28:35,142.13,154.91
2025-10-11 22:28:37,144.13,156.91
2025-10-11 22:28:39,144.13,156.91
2025-10-11 22:28:41,146.13,155.91
2025-10-11 22:28:43,147.13,154.91
2025-10-11 22:28:45,148.13,153.91
2025-10-11 22:28:47,147.13,153.91
2025-10-11 22:28:49,146.13,153.91
2025-10-11 22:28:51,145.13,155.91
2025-10-11 22:28:53,146.13,157.91
2025-10-11 22:28:55,146.13,159.91
2025-10-11 22:28:57,147.13,160.91
2025-10-11 22:28:59,149.13,162.91
2025-10-11 22:29:01,149.13,163.91
2025-10-11 22:29:03,148.13,164.91
2025-10-11 22:29:05,147.13,165.91
2025-10-11 22:29:07,149.13,165.91
2025-10-11 22:29:09,148.13,166.91
2025-10-11 22:29:11,148.13,166.91
2025-10-11 22:29:13,147.13,166.91
2025-10-11 22:29:15,148.13,166.91
2025-10-11 22:29:17,149.13,165.91
2025-10-11 22:29:19,149.13,164.91
2025-10-11 22:29:21,151.13,163.91
2025-10-11 22:29:23,150.13,165.91
2025-10-11 22:29:25,151.13,164.91
2025-10-11 22:29:27,153.13,166.91
2025-10-11 22:29:29,153.13,168.91
2025-10-11 22:29:31,154.13,169.91
2025-10-11 22:29:33,154.13,171.91
2025-10-11 22:29:35,154.13,171.91
2025-10-11 22:29:37,155.13,173.91
2025-10-11 22:29:39,157.13,173.91
2025-10-11 22:29:41,159.13,175.91
2025-10-11 22:29:43,161.13,176.91
2025-10-11 22:29:45,161.13,177.91
2025-10-11 22:29:47,160.13,177.91
2025-10-11 22:29:49,159.13,179.91
2025-10-11 22:29:51,161.13,179.91
2025-10-11 22:29:53,161.13,181.91
2025-10-11 22:29:55,161.13,182.91
2025-10-11 22:29:57,160.13,183.91
2025-10-11 22:29:59,162.13,183.91
2025-10-11 22:30:01,164.13,184.91
2025-10-11 22:30:03,166.13,186.91
2025-10-11 22:30:05,168.13,185.91
2025-10-11 22:30:07,169.13,184.91
2025-10-11 22:30:09,168.13,184.91
2025-10-11 22:30:11,168.13,183.91
2025-10-11 22:30:13,167.13,184.91
2025-10-11 22:30:15,166.13,183.91
2025-10-11 22:30:17,167.13,185.91
2025-10-11 22:30:19,166.13,185.91
2025-10-11 22:30:21,168.13,186.91
2025-10-11 22:30:23,167.13,187.91
2025-10-11 22:30:25,169.13,187.91
2025-10-11 22:30:27,170.13,188.91
2025-10-11 22:30:29,169.13,189.91
2025-10-11 22:30:31,170.13,188.91
2025-10-11 22:30:33,169.13,190.91
2025-10-11 22:30:35,169.13,190.91
2025-10-11 22:30:37,168.13,190.91
2025-10-11 22:30:39,169.13,192.91
2025-10-11 22:30:41,171.13,194.91
2025-10-11 22:30:43,171.13,196.91
2025-10-11 22:30:45,173.13,196.91
2025-10-11 22:30:47,172.13,196.91
2025-10-11 22:30:49,173.13,197.91
2025-10-11 22:30:51,174.13,197.91
2025-10-11 22:30:53,174.13,196.91
2025-10-11 22:30:55,174.13,197.91
2025-10-11 22:30:57,173.13,197.91
2025-10-11 22:30:59,174.13,198.91
2025-10-11 22:31:01,174.13,199.91
2025-10-11 22:31:03,176.13,201.91
2025-10-11 22:31:05,176.13,201.91
2025-10-11 22:31:07,175.13,202.91
2025-10-11 22:31:09,175.13,203.91
2025-10-11 22:31:11,176.13,204.91
2025-10-11 22:31:13,177.13,204.91
2025-10-11 22:31:15,177.13,205.91
2025-10-11 22:31:17,178.13,207.91
2025-10-11 22:31:19,177.13,207.91
2025-10-11 22:31:21,177.13,207.91
2025-10-11 22:31:23,178.13,207.91
2025-10-11 22:31:25,177.13,207.91
2025-10-11 22:31:27,179.13,206.91
2025-10-11 22:31:29,181.13,207.91
2025-10-11 22:31:31,180.13,206.91
2025-10-11 22:31:33,181.13,206.91
2025-10-11 22:31:35,183.13,207.91
2025-10-11 22:31:37,183.13,207.91
2025-10-11 22:31:39,184.13,209.91
2025-10-11 22:31:41,186.13,211.91
2025-10-11 22:31:43,185.13,211.91
2025-10-11 22:31:45,185.13,210.91
2025-10-11 22:31:47,185.13,209.91
2025-10-11 22:31:49,184.13,209.91
2025-10-11 22:31:51,185.13,208.91
2025-10-11 22:31:53,184.13,208.91
2025-10-11 22:31:55,186.13,207.91
2025-10-11 22:31:57,186.13,207.91
2025-10-11 22:31:59,188.13,206.91
2025-10-11 22:32:01,189.13,205.91
2025-10-11 22:32:03,191.13,207.91
2025-10-11 22:32:05,191.13,209.91
2025-10-11 22:32:07,192.13,211.91
2025-10-11 22:32:09,194.13,213.91
2025-10-11 22:32:11,195.13,214.91
2025-10-11 22:32:13,197.13,216.91
2025-10-11 22:32:15,198.13,216.91
2025-10-11 22:32:17,199.13,217.91
2025-10-11 22:32:19,201.13,216.91
2025-10-11 22:32:21,201.13,216.91
2025-10-11 22:32:23,202.13,218.91
2025-10-11 22:32:25,204.13,218.91
2025-10-11 22:32:27,204.13,219.91
2025-10-11 22:32:29,203.13,220.91
2025-10-11 22:32:31,202.13,221.91
2025-10-11 22:32:33,204.13,223.91
2025-10-11 22:32:35,203.13,222.91
2025-10-11 22:32:37,203.13,223.91
2025-10-11 22:32:39,205.13,222.91
2025-10-11 22:32:41,205.13,223.91
2025-10-11 22:32:43,204.13,225.91
2025-10-11 22:32:45,203.13,225.91
2025-10-11 22:32:47,205.13,227.91
2025-10-11 22:32:49,205.13,227.91
2025-10-11 22:32:51,205.13,229.91
2025-10-11 22:32:53,206.13,228.91
2025-10-11 22:32:55,205.13,227.91
2025-10-11 22:32:57,205.13,226.91
2025-10-11 22:32:59,207.13,226.91
2025-10-11 22:33:01,208.13,225.91
2025-10-11 22:33:03,210.13,226.91
2025-10-11 22:33:05,210.13,226.91
2025-10-11 22:33:07,212.13,225.91
2025-10-11 22:33:09,213.13,226.91
2025-10-11 22:33:11,214.13,225.91
2025-10-11 22:33:13,213.13,225.91
2025-10-11 22:33:15,215.13,224.91
2025-10-11 22:33:17,216.13,224.91
2025-10-11 22:33:19,218.13,225.91
2025-10-11 22:33:21,220.13,227.91
2025-10-11 22:33:23,221.13,229.91
2025-10-11 22:33:25,221.13,228.91
2025-10-11 22:33:27,223.13,227.91
2025-10-11 22:33:29,223.13,228.91
2025-10-11 22:33:31,224.13,229.91
2025-10-11 22:33:33,225.13,228.91
2025-10-11 22:33:35,225.13,230.91
2025-10-11 22:33:37,226.13,229.91
2025-10-11 22:33:39,228.13,231.91
2025-10-11 22:33:41,227.13,232.91
2025-10-11 22:33:43,226.13,234.91
2025-10-11 22:33:45,225.13,235.91
2025-10-11 22:33:47,227.13,235.91
2025-10-11 22:33:49,227.13,236.91
2025-10-11 22:33:51,228.13,237.91
2025-10-11 22:33:53,229.13,239.91
2025-10-11 22:33:55,228.13,239.91
2025-10-11 22:33:57,229.13,238.91
2025-10-11 22:33:59,231.13,239.91
2025-10-11 22:34:01,232.13,239.91
2025-10-11 22:34:03,231.13,240.91
2025-10-11 22:34:05,230.13,240.91
2025-10-11 22:34:07,231.13,242.91
2025-10-11 22:34:09,231.13,243.91
2025-10-11 22:34:11,232.13,243.91
2025-10-11 22:34:13,233.13,245.91
2025-10-11 22:34:15,234.13,246.91
2025-10-11 22:34:17,233.13,246.91
2025-10-11 22:34:19,232.13,248.91
2025-10-11 22:34:21,234.13,249.91
2025-10-11 22:34:23,233.13,249.91
2025-10-11 22:34:25,233.13,249.91
2025-10-11 22:34:27,235.13,251.91
2025-10-11 22:34:29,235.13,253.91
2025-10-11 22:34:31,234.13,252.91
2025-10-11 22:34:33,235.13,251.91
2025-10-11 22:34:35,234.13,253.91
2025-10-11 22:34:37,233.13,254.91
2025-10-11 22:34:39,232.13,253.91
2025-10-11 22:34:41,231.13,253.91
2025-10-11 22:34:43,230.13,252.91
2025-10-11 22:34:45,231.13,252.91
2025-10-11 22:34:47,232.13,253.91
2025-10-11 22:34:49,234.13,253.91
2025-10-11 22:34:51,234.13,252.91
2025-10-11 22:34:53,234.13,252.91
2025-10-11 22:34:55,233.13,251.91
2025-10-11 22:34:57,234.13,251.91
2025-10-11 22:34:59,234.13,251.91
2025-10-11 22:35:01,236.13,253.91
2025-10-11 22:35:03,235.13,254.91
2025-10-11 22:35:05,234.13,255.91
2025-10-11 22:35:07,234.13,257.91
2025-10-11 22:35:09,236.13,258.91
2025-10-11 22:35:11,237.13,260.91
2025-10-11 22:35:13,237.13,261.91
2025-10-11 22:35:15,239.13,261.91
2025-10-11 22:35:17,238.13,262.91
2025-10-11 22:35:19,238.13,264.91
2025-10-11 22:35:21,238.13,264.91
2025-10-11 22:35:23,239.13,266.91
2025-10-11 22:35:25,239.13,265.91
2025-10-11 22:35:27,240.13,266.91
2025-10-11 22:35:29,240.13,268.91
2025-10-11 22:35:31,242.13,268.91
2025-10-11 22:35:33,244.13,268.91
2025-10-11 22:35:35,243.13,270.91
2025-10-11 22:35:37,244.13,270.91
2025-10-11 22:35:39,245.13,272.91
2025-10-11 22:35:41,244.13,272.91
2025-10-11 22:35:43,243.13,273.91
2025-10-11 22:35:45,244.13,272.91
2025-10-11 22:35:47,245.13,271.91
2025-10-11 22:35:49,245.13,272.91
2025-10-11 22:35:51,247.13,272.91
2025-10-11 22:35:53,246.13,272.91
2025-10-11 22:35:55,245.13,271.91
2025-10-11 22:35:57,245.13,273.91
2025-10-11 22:35:59,246.13,273.91
2025-10-11 22:36:01,246.13,273.91
2025-10-11 22:36:03,245.13,272.91
2025-10-11 22:36:05,246.13,271.91
2025-10-11 22:36:07,247.13,272.91
2025-10-11 22:36:09,249.13,274.91
2025-10-11 22:36:11,248.13,276.91
2025-10-11 22:36:13,248.13,277.91
2025-10-11 22:36:15,250.13,276.91
2025-10-11 22:36:17,252.13,276.91
2025-10-11 22:36:19,253.13,276.91
2025-10-11 22:36:21,253.13,275.91
2025-10-11 22:36:23,253.13,277.91
2025-10-11 22:36:25,254.13,277.91
2025-10-11 22:36:27,255.13,278.91
2025-10-11 22:36:29,257.13,278.91
2025-10-11 22:36:31,257.13,280.91
2025-10-11 22:36:33,256.13,281.91
2025-10-11 22:36:35,256.13,280.91
2025-10-11 22:36:37,255.13,282.91
2025-10-11 22:36:39,257.13,282.91
2025-10-11 22:36:41,257.13,282.91
2025-10-11 22:36:43,256.13,284.91
2025-10-11 22:36:45,257.13,283.91
2025-10-11 22:36:47,257.13,285.91
2025-10-11 22:36:49,256.13,287.91
2025-10-11 22:36:51,256.13,289.91
2025-10-11 22:36:53,258.13,288.91
2025-10-11 22:36:55,260.13,287.91
2025-10-11 22:36:57,261.13,288.91
2025-10-11 22:36:59,262.13,289.91
2025-10-11 22:37:01,261.13,291.91
2025-10-11 22:37:03,260.13,293.91
2025-10-11 22:37:05,262.13,293.91
2025-10-11 22:37:07,261.13,295.91
2025-10-11 22:37:09,262.13,296.91
2025-10-11 22:37:11,262.13,298.91
2025-10-11 22:37:13,262.13,300.91
2025-10-11 22:37:15,263.13,302.91
2025-10-11 22:37:17,265.13,301.91
2025-10-11 22:37:19,265.13,300.91
2025-10-11 22:37:21,265.13,302.91
2025-10-11 22:37:23,265.13,304.91
2025-10-11 22:37:25,267.13,306.91
2025-10-11 22:37:27,267.13,306.91
2025-10-11 22:37:29,268.13,307.91
2025-10-11 22:37:31,270.13,309.91
2025-10-11 22:37:33,270.13,311.91
2025-10-11 22:37:35,269.13,311.91
2025-10-11 22:37:37,269.13,312.91
2025-10-11 22:37:39,270.13,312.91
2025-10-11 22:37:41,271.13,313.91
2025-10-11 22:37:43,270.13,315.91
2025-10-11 22:37:45,269.13,314.91
2025-10-11 22:37:47,269.13,316.91
2025-10-11 22:37:49,271.13,315.91
2025-10-11 22:37:51,271.13,316.91
2025-10-11 22:37:53,272.13,317.91
2025-10-11 22:37:55,274.13,317.91
2025-10-11 22:37:57,275.13,319.91
2025-10-11 22:37:59,275.13,319.91
2025-10-11 22:38:01,276.13,321.91
2025-10-11 22:38:03,275.13,322.91
2025-10-11 22:38:05,274.13,323.91
2025-10-11 22:38:07,276.13,324.91
2025-10-11 22:38:09,277.13,326.91
2025-10-11 22:38:11,276.13,325.91
2025-10-11 22:38:13,275.13,327.91
2025-10-11 22:38:15,274.13,328.91
2025-10-11 22:38:17,274.13,329.91
2025-10-11 22:38:19,273.13,328.91
2025-10-11 22:38:21,273.13,327.91
2025-10-11 22:38:23,273.13,326.91
2025-10-11 22:38:25,274.13,325.91
2025-10-11 22:38:27,276.13,324.91
2025-10-11 22:38:29,276.13,326.91
2025-10-11 22:38:31,275.13,325.91
2025-10-11 22:38:33,275.13,324.91
2025-10-11 22:38:35,274.13,326.91
2025-10-11 22:38:37,273.13,328.91
2025-10-11 22:38:39,275.13,328.91
2025-10-11 22:38:41,275.13,330.91
2025-10-11 22:38:43,274.13,332.91
2025-10-11 22:38:45,274.13,332.91
2025-10-11 22:38:47,274.13,333.91
2025-10-11 22:38:49,274.13,333.91
2025-10-11 22:38:51,275.13,334.91
2025-10-11 22:38:53,274.13,333.91
2025-10-11 22:38:55,274.13,333.91
2025-10-11 22:38:57,276.13,334.91
2025-10-11 22:38:59,277.13,333.91
2025-10-11 22:39:01,279.13,334.91
2025-10-11 22:39:03,278.13,334.91
2025-10-11 22:39:05,280.13,336.91
2025-10-11 22:39:07,280.13,337.91
2025-10-11 22:39:09,279.13,337.91
2025-10-11 22:39:11,279.13,336.91
2025-10-11 22:39:13,279.13,335.91
2025-10-11 22:39:15,280.13,335.91
2025-10-11 22:39:17,279.13,336.91
2025-10-11 22:39:19,278.13,337.91
2025-10-11 22:39:21,279.13,339.91
2025-10-11 22:39:23,280.13,338.91
2025-10-11 22:39:25,281.13,338.91
2025-10-11 22:39:27,283.13,340.91
2025-10-11 22:39:29,285.13,342.91
2025-10-11 22:39:31,286.13,341.91
2025-10-11 22:39:33,286.13,343.91
2025-10-11 22:39:35,287.13,345.91
2025-10-11 22:39:37,287.13,345.91
2025-10-11 22:39:39,288.13,346.91
2025-10-11 22:39:41,289.13,346.91
2025-10-11 22:39:43,288.13,345.91
2025-10-11 22:39:45,288.13,344.91
2025-10-11 22:39:47,288.13,346.91
2025-10-11 22:39:49,287.13,345.91
2025-10-11 22:39:51,286.13,344.91
2025-10-11 22:39:53,288.13,345.91
2025-10-11 22:39:55,287.13,347.91
2025-10-11 22:39:57,287.13,348.91
2025-10-11 22:39:59,288.13,350.91
2025-10-11 22:40:01,288.13,351.91
